transaction_id,order_date,customer_state,customer_city,category,subcategory,brand,final_amount_inr,quantity,discount_percent,payment_method,is_prime_member,festival_name,order_month,order_year,order_quarter,customer_rating,return_status
TXN_2022_00008254,2022-01-22,Karnataka,Bengaluru,electronics,Smartphones,Samsung,65347.43,1,41.76,Debit Card,True,Republic Day Sale,1,2022,1,4.0,Delivered
TXN_2021_00110115,2021-11-15,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,141915.08,1,0.0,Credit Card,True,Karthigai Deepam,11,2021,4,5.0,Delivered
TXN_2021_00048620,2021-05-21,Karnataka,Bengaluru,electronics,Smartphones,Samsung,145864.95,1,0.0,Debit Card,True,No Festival,5,2021,2,5.0,Delivered
TXN_2022_00098693,2022-10-01,Karnataka,Bengaluru,electronics,Smartphones,Samsung,57030.15,1,50.55,Credit Card,True,Amazon Great Indian Festival + Navratri Dussehra,10,2022,4,4.340115371,Delivered
TXN_2021_00040140,2021-04-13,Karnataka,Bengaluru,electronics,Smartphones,Samsung,145864.95,1,0.0,Debit Card,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,4,2021,2,4.340115371,Delivered
TXN_2022_00002454,2022-01-30,Karnataka,Bengaluru,electronics,Smartphones,Samsung,128992.12,1,19.94,UPI,True,No Festival,1,2022,1,4.5,Delivered
TXN_2022_00031093,2022-04-21,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,136510.48,1,0.0,UPI,True,Ramadan,4,2022,2,4.5,Delivered
TXN_2021_00093291,2021-09-16,Karnataka,Bengaluru,electronics,Smartphones,Samsung,144681.72,1,16.21,UPI,True,No Festival,9,2021,3,4.0,Delivered
TXN_2023_00073714,2023-08-07,Karnataka,Bengaluru,electronics,Smartphones,Samsung,254060.7,2,0.0,Credit Card,True,Varalakshmi Vratam,8,2023,3,4.340115371,Delivered
TXN_2024_00044468,2024-05-14,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,111469.74,2,39.14,UPI,True,Summer Sale,5,2024,2,5.0,Delivered
TXN_2024_00058622,2024-07-13,Karnataka,Bengaluru,electronics,Smartphones,Samsung,55272.66,1,18.31,UPI,True,Back to School,7,2024,3,4.5,Delivered
TXN_2023_00084351,2023-09-21,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,287459.39,3,28.95,UPI,True,Amazon Great Indian Festival,9,2023,3,3.0,Delivered
TXN_2024_00009476,2024-01-05,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,64621.79,1,0.0,UPI,True,Pongal,1,2024,1,4.5,Delivered
TXN_2025_00043900,2025-08-03,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,56481.16,1,0.0,UPI,True,Varalakshmi Vratam,8,2025,3,4.0,Delivered
TXN_2022_00024996,2022-03-07,Kerala,Kochi,electronics,Smartphones,Samsung,45975.66,1,39.97,UPI,True,Holi Festival,3,2022,1,4.5,Delivered
TXN_2021_00087467,2021-09-01,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,624631.77,3,0.0,UPI,True,Ganesh Chaturthi,9,2021,3,4.340115371,Delivered
TXN_2023_00086408,2023-09-22,Karnataka,Bengaluru,electronics,Smartphones,Samsung,33266.75,1,65.8,Wallet,True,Amazon Great Indian Festival,9,2023,3,5.0,Delivered
TXN_2024_00012744,2024-02-20,Karnataka,Bengaluru,electronics,Smartphones,Samsung,88205.92,1,0.0,UPI,True,Ramadan,2,2024,1,4.0,Delivered
TXN_2023_00036391,2023-04-19,Karnataka,Bengaluru,electronics,Smartphones,Samsung,117994.35,1,7.78,UPI,True,Ramadan + Thrissur Pooram,4,2023,2,4.340115371,Delivered
TXN_2023_00018747,2023-02-18,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,190436.7,2,25.58,Debit Card,True,No Festival,2,2023,1,4.5,Delivered
TXN_2022_00040489,2022-05-02,Telangana,Hyderabad,electronics,Smartphones,Samsung,93885.3,1,32.74,UPI,True,Summer Sale,5,2022,2,4.340115371,Delivered
TXN_2023_00072820,2023-08-04,Telangana,Hyderabad,electronics,Smartphones,Samsung,114901.02,1,15.65,UPI,True,Varalakshmi Vratam,8,2023,3,4.340115371,Delivered
TXN_2021_00014569,2021-02-26,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,185164.73,1,0.0,UPI,True,No Festival,2,2021,1,4.5,Delivered
TXN_2021_00134423,2021-12-11,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,201893.66,1,7.03,COD,True,Christmas,12,2021,4,4.5,Delivered
TXN_2024_00003901,2024-01-20,Karnataka,Bengaluru,electronics,Smartphones,Samsung,69058.06,1,34.36,UPI,True,Republic Day Sale,1,2024,1,4.0,Delivered
TXN_2024_00025655,2024-03-31,Telangana,Hyderabad,electronics,Smartphones,Samsung,210409.26,2,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,3,2024,1,4.340115371,Returned
TXN_2023_00056152,2023-06-27,Karnataka,Bengaluru,electronics,Smartphones,Samsung,164718.03,2,29.02,UPI,True,Back to School,6,2023,2,4.340115371,Delivered
TXN_2024_00065220,2024-08-24,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,105204.63,1,0.0,UPI,True,Ganesh Chaturthi,8,2024,3,4.5,Delivered
TXN_2023_00015815,2023-02-04,Kerala,Kochi,electronics,Smartphones,Samsung,98012.59,1,15.53,Debit Card,True,No Festival,2,2023,1,4.27529669,Delivered
TXN_2022_00105855,2022-11-11,Karnataka,Bengaluru,electronics,Smartphones,Samsung,45828.29,1,0.0,UPI,True,No Festival,11,2022,4,5.0,Cancelled
TXN_2022_00008650,2022-01-22,Karnataka,Bengaluru,electronics,Smartphones,Samsung,35791.59,1,21.9,COD,True,Republic Day Sale,1,2022,1,4.340115371,Delivered
TXN_2025_00034468,2025-06-17,Karnataka,Bengaluru,electronics,Smartphones,Samsung,21462.62,1,36.18,Credit Card,True,Back to School,6,2025,2,4.340115371,Delivered
TXN_2023_00080539,2023-09-08,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,30641.58,1,27.8,UPI,True,Ganesh Chaturthi,9,2023,3,3.5,Delivered
TXN_2023_00113311,2023-12-27,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,42437.97,1,0.0,UPI,True,No Festival,12,2023,4,3.5,Delivered
TXN_2024_00072860,2024-08-17,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,33518.9,1,0.0,COD,True,No Festival,8,2024,3,5.0,Delivered
TXN_2021_00051776,2021-05-11,Telangana,Hyderabad,electronics,Smartphones,Samsung,18056.09,1,64.07,COD,True,Summer Sale + Ramadan,5,2021,2,4.5,Returned
TXN_2025_00006384,2025-02-28,Telangana,Hyderabad,electronics,Smartphones,Samsung,29296.41,1,0.0,BNPL,True,Ramadan,2,2025,1,4.340115371,Returned
TXN_2024_00078857,2024-09-18,Kerala,Kochi,electronics,Smartphones,Samsung,29118.13,1,13.13,UPI,True,No Festival,9,2024,3,4.27529669,Delivered
TXN_2021_00076532,2021-08-17,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,25149.66,1,0.0,UPI,True,Onam,8,2021,3,4.5,Delivered
TXN_2023_00017236,2023-02-20,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,37004.72,2,0.0,COD,True,No Festival,2,2023,1,4.27529669,Delivered
TXN_2022_00115995,2022-11-07,Kerala,Kochi,electronics,Smartphones,Samsung,22950.58,1,10.49,UPI,True,No Festival,11,2022,4,4.0,Delivered
TXN_2022_00077632,2022-08-21,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,25639.88,1,0.0,UPI,True,Onam + Ganesh Chaturthi,8,2022,3,5.0,Delivered
TXN_2022_00111021,2022-11-29,Telangana,Hyderabad,electronics,Smartphones,OnePlus,59185.63,1,0.0,Wallet,True,Karthigai Deepam,11,2022,4,4.0,Delivered
TXN_2021_00087684,2021-09-06,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,113765.06,2,25.35,COD,True,Ganesh Chaturthi,9,2021,3,4.5,Delivered
TXN_2022_00020511,2022-03-30,Telangana,Hyderabad,electronics,Smartphones,OnePlus,89439.79,1,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,4.0,Delivered
TXN_2021_00112081,2021-11-30,Telangana,Hyderabad,electronics,Smartphones,OnePlus,115150.01,1,0.0,COD,True,Karthigai Deepam,11,2021,4,5.0,Delivered
TXN_2023_00081484,2023-09-22,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,42508.3,1,48.03,UPI,True,Amazon Great Indian Festival,9,2023,3,4.340115371,Delivered
TXN_2022_00056103,2022-06-16,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,28701.42,1,67.91,Debit Card,True,Back to School,6,2022,2,4.27529669,Delivered
TXN_2021_00009292,2021-01-28,Telangana,Hyderabad,electronics,Smartphones,OnePlus,83143.31,1,27.8,Debit Card,True,No Festival,1,2021,1,4.0,Delivered
TXN_2025_00066218,2025-11-08,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,30792.5,1,24.53,UPI,True,No Festival,11,2025,4,4.340115371,Returned
TXN_2022_00064451,2022-07-08,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,58572.66,3,66.48,UPI,True,Back to School,7,2022,3,5.0,Delivered
TXN_2022_00028625,2022-03-03,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,49855.59,1,16.26,UPI,True,Holi Festival,3,2022,1,5.0,Delivered
TXN_2023_00050126,2023-06-10,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,54443.53,1,0.0,UPI,True,No Festival,6,2023,2,4.340115371,Returned
TXN_2022_00084021,2022-09-09,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,45117.04,1,24.22,Wallet,True,No Festival,9,2022,3,4.340115371,Delivered
TXN_2023_00070161,2023-08-25,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,84770.97,1,0.0,Net Banking,True,Onam,8,2023,3,4.5,Delivered
TXN_2025_00003042,2025-01-14,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,47450.31,1,26.93,BNPL,True,Pongal,1,2025,1,4.5,Returned
TXN_2021_00029685,2021-03-25,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,110871.93,1,0.0,Debit Card,True,Ugadi + Ramadan + Vishu Puthandu,3,2021,1,5.0,Delivered
TXN_2021_00049611,2021-05-10,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,40852.89,1,63.15,Debit Card,True,Summer Sale + Ramadan,5,2021,2,4.340115371,Returned
TXN_2024_00014714,2024-02-27,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,140398.26,2,0.0,COD,True,Ramadan,2,2024,1,4.340115371,Delivered
TXN_2023_00090470,2023-10-23,Kerala,Kochi,electronics,Smartphones,OnePlus,24711.13,1,68.62,UPI,True,Diwali Sale + Navratri Dussehra,10,2023,4,3.5,Delivered
TXN_2025_00054164,2025-10-05,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,26380.01,1,53.22,UPI,True,Amazon Great Indian Festival + Diwali,10,2025,4,4.340115371,Delivered
TXN_2024_00007768,2024-01-28,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,65610.28,1,0.0,UPI,True,No Festival,1,2024,1,4.0,Delivered
TXN_2024_00083041,2024-09-06,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,31583.55,1,13.27,UPI,True,Onam + Ganesh Chaturthi,9,2024,3,5.0,Delivered
TXN_2022_00063515,2022-07-01,Kerala,Kochi,electronics,Smartphones,OnePlus,64918.06,2,27.34,Wallet,True,Back to School,7,2022,3,4.27529669,Delivered
TXN_2024_00062373,2024-07-07,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,59543.76,2,40.36,UPI,True,Back to School,7,2024,3,5.0,Delivered
TXN_2025_00051827,2025-09-25,Kerala,Kochi,electronics,Smartphones,OnePlus,18647.33,1,56.54,UPI,True,Amazon Great Indian Festival + Navratri Dussehra,9,2025,3,4.0,Cancelled
TXN_2023_00087850,2023-10-16,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,58919.24,2,23.87,UPI,True,Diwali Sale + Navratri Dussehra,10,2023,4,4.0,Delivered
TXN_2023_00009106,2023-01-04,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,77394.42,2,0.0,UPI,True,Pongal,1,2023,1,4.340115371,Delivered
TXN_2024_00088715,2024-10-28,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,43757.62,2,21.46,UPI,True,Diwali Sale,10,2024,4,4.340115371,Delivered
TXN_2021_00115382,2021-11-28,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,11377.72,1,29.77,Credit Card,True,Karthigai Deepam,11,2021,4,4.5,Delivered
TXN_2021_00064875,2021-07-10,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,9656.64,1,50.35,Credit Card,True,Back to School,7,2021,3,5.0,Delivered
TXN_2024_00106101,2024-11-22,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,28664.92,1,0.0,UPI,True,Karthigai Deepam,11,2024,4,5.0,Delivered
TXN_2023_00087468,2023-10-30,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,20362.63,1,36.68,COD,True,Diwali Sale,10,2023,4,5.0,Delivered
TXN_2023_00060421,2023-07-27,Kerala,Kochi,electronics,Smartphones,Xiaomi,32158.5,1,0.0,UPI,True,Varalakshmi Vratam,7,2023,3,4.5,Delivered
TXN_2025_00009586,2025-02-28,Telangana,Hyderabad,electronics,Smartphones,Xiaomi,15355.61,1,17.59,UPI,True,Ramadan,2,2025,1,4.5,Delivered
TXN_2023_00028790,2023-04-24,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,44426.38,2,0.0,Debit Card,True,No Festival,4,2023,2,4.5,Delivered
TXN_2022_00014251,2022-02-26,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,31173.85,1,12.36,Wallet,True,No Festival,2,2022,1,4.0,Delivered
TXN_2022_00053876,2022-06-24,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,12242.59,1,69.39,UPI,True,Back to School,6,2022,2,4.5,Delivered
TXN_2023_00104157,2023-11-22,Telangana,Hyderabad,electronics,Smartphones,Xiaomi,30066.32,1,0.0,UPI,True,Karthigai Deepam,11,2023,4,4.5,Delivered
TXN_2023_00020756,2023-03-18,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,25898.39,1,13.86,Credit Card,True,Ugadi + Ramadan,3,2023,1,4.0,Delivered
TXN_2024_00101835,2024-11-02,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,8801.32,1,56.07,UPI,True,Diwali Sale,11,2024,4,4.0,Delivered
TXN_2022_00026715,2022-03-28,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,39012.68,1,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,4.5,Delivered
TXN_2021_00012223,2021-02-27,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,47062.47,1,5.39,Wallet,True,No Festival,2,2021,1,4.340115371,Delivered
TXN_2023_00018511,2023-02-23,Kerala,Kochi,electronics,Smartphones,Xiaomi,35335.79,1,0.0,UPI,True,No Festival,2,2023,1,5.0,Delivered
TXN_2024_00089122,2024-10-14,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,30500.78,1,0.0,UPI,True,Diwali,10,2024,4,3.5,Delivered
TXN_2024_00014405,2024-02-17,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,32907.79,1,0.0,UPI,True,No Festival,2,2024,1,4.5,Returned
TXN_2021_00049089,2021-05-27,Telangana,Hyderabad,electronics,Smartphones,Realme,39406.44,1,0.0,Net Banking,True,No Festival,5,2021,2,4.340115371,Delivered
TXN_2022_00021127,2022-03-11,Karnataka,Bengaluru,electronics,Smartphones,Realme,19493.57,1,36.25,COD,True,Holi Festival,3,2022,1,4.5,Delivered
TXN_2021_00113556,2021-11-08,Telangana,Hyderabad,electronics,Smartphones,Realme,37995.24,1,0.0,COD,True,No Festival,11,2021,4,4.340115371,Delivered
TXN_2021_00080816,2021-08-10,Tamil Nadu,Chennai,electronics,Smartphones,Realme,37995.24,1,0.0,Credit Card,True,Onam + Varalakshmi Vratam,8,2021,3,4.0,Delivered
TXN_2024_00093619,2024-10-31,Tamil Nadu,Chennai,electronics,Smartphones,Realme,15109.5,1,51.65,UPI,True,Diwali Sale,10,2024,4,4.340115371,Delivered
TXN_2024_00047205,2024-06-02,Tamil Nadu,Chennai,electronics,Smartphones,Realme,18003.82,1,0.0,UPI,True,No Festival,6,2024,2,4.0,Delivered
TXN_2022_00085413,2022-09-26,Tamil Nadu,Coimbatore,electronics,Smartphones,Realme,27409.09,2,37.95,Debit Card,True,Amazon Great Indian Festival + Navratri Dussehra,9,2022,3,4.27529669,Delivered
TXN_2024_00074738,2024-09-01,Karnataka,Bengaluru,electronics,Smartphones,Realme,30254.39,1,0.0,Credit Card,True,Onam + Ganesh Chaturthi,9,2024,3,4.5,Delivered
TXN_2021_00003705,2021-01-12,Tamil Nadu,Coimbatore,electronics,Smartphones,Realme,34933.6,1,0.0,Credit Card,True,Pongal,1,2021,1,4.27529669,Delivered
TXN_2025_00027614,2025-05-29,Kerala,Kochi,electronics,Smartphones,Realme,38019.72,2,0.0,BNPL,True,No Festival,5,2025,2,5.0,Returned
TXN_2022_00046925,2022-05-02,Karnataka,Bengaluru,electronics,Smartphones,Realme,11552.6,1,57.42,UPI,True,Summer Sale,5,2022,2,4.340115371,Delivered
TXN_2023_00032004,2023-04-29,Tamil Nadu,Chennai,electronics,Smartphones,Realme,14431.13,1,0.0,UPI,True,No Festival,4,2023,2,4.0,Delivered
TXN_2021_00077191,2021-08-22,Tamil Nadu,Chennai,electronics,Smartphones,Realme,43241.37,1,0.0,UPI,True,Ganesh Chaturthi,8,2021,3,3.5,Delivered
TXN_2022_00111662,2022-11-10,Karnataka,Bengaluru,electronics,Smartphones,Vivo,31399.66,1,0.0,UPI,True,No Festival,11,2022,4,3.5,Delivered
TXN_2022_00004990,2022-01-12,Karnataka,Bengaluru,electronics,Smartphones,Vivo,46886.26,2,25.34,Credit Card,True,Pongal,1,2022,1,3.5,Delivered
TXN_2023_00024414,2023-03-26,Telangana,Hyderabad,electronics,Smartphones,Vivo,29871.17,1,9.73,UPI,True,Ramadan + Vishu Puthandu,3,2023,1,4.0,Delivered
TXN_2021_00090918,2021-09-11,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Vivo,46583.26,1,0.0,Credit Card,True,No Festival,9,2021,3,4.27529669,Delivered
TXN_2023_00121830,2023-12-11,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,66178.2,2,0.0,UPI,True,Christmas,12,2023,4,4.340115371,Delivered
TXN_2023_00028070,2023-03-17,Tamil Nadu,Coimbatore,electronics,Smartphones,Vivo,30399.16,1,0.0,Debit Card,True,Ugadi + Ramadan,3,2023,1,3.5,Delivered
TXN_2021_00102655,2021-10-25,Karnataka,Bengaluru,electronics,Smartphones,Vivo,21070.41,1,54.54,Credit Card,True,Diwali Sale,10,2021,4,4.340115371,Delivered
TXN_2021_00096897,2021-10-29,Telangana,Hyderabad,electronics,Smartphones,Vivo,22952.1,1,20.29,Debit Card,True,Diwali Sale,10,2021,4,3.5,Returned
TXN_2023_00065759,2023-07-17,Karnataka,Bengaluru,electronics,Smartphones,Vivo,9169.4,1,33.04,Debit Card,True,Prime Day,7,2023,3,3.5,Delivered
TXN_2023_00115671,2023-12-21,Tamil Nadu,Coimbatore,electronics,Smartphones,Vivo,23860.57,1,0.0,Credit Card,True,Christmas,12,2023,4,5.0,Cancelled
TXN_2021_00119782,2021-11-18,Karnataka,Bengaluru,electronics,Smartphones,Vivo,67182.42,2,0.0,UPI,True,Karthigai Deepam,11,2021,4,4.5,Delivered
TXN_2025_00001891,2025-01-30,Karnataka,Bengaluru,electronics,Smartphones,Vivo,18279.36,1,0.0,Credit Card,True,No Festival,1,2025,1,4.340115371,Delivered
TXN_2024_00073840,2024-09-02,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Vivo,18437.46,1,28.98,COD,True,Onam + Ganesh Chaturthi,9,2024,3,3.5,Delivered
TXN_2024_00068412,2024-08-22,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,23508.75,1,0.0,Debit Card,True,Ganesh Chaturthi,8,2024,3,4.340115371,Delivered
TXN_2023_00023664,2023-03-09,Telangana,Hyderabad,electronics,Smartphones,Vivo,26604.72,2,49.56,UPI,True,Holi Festival + Ugadi + Ramadan,3,2023,1,4.340115371,Returned
TXN_2024_00046440,2024-06-22,Karnataka,Bengaluru,electronics,Smartphones,Vivo,14574.4,1,38.0,COD,True,Back to School,6,2024,2,4.0,Delivered
TXN_2024_00119661,2024-12-12,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,23508.75,1,0.0,UPI,True,Christmas,12,2024,4,4.0,Delivered
TXN_2024_00110134,2024-12-17,Kerala,Kochi,electronics,Smartphones,Vivo,9155.77,1,26.63,COD,True,Christmas,12,2024,4,3.0,Delivered
TXN_2025_00010693,2025-02-16,Kerala,Kochi,electronics,Smartphones,Vivo,20945.57,1,0.0,COD,True,Ramadan,2,2025,1,4.27529669,Delivered
TXN_2022_00117014,2022-12-17,Telangana,Hyderabad,electronics,Smartphones,Vivo,121364.49,3,0.0,UPI,True,Christmas,12,2022,4,4.5,Delivered
TXN_2023_00056654,2023-06-30,Telangana,Hyderabad,electronics,Smartphones,Vivo,15028.06,2,51.44,Net Banking,True,Back to School,6,2023,2,4.0,Delivered
TXN_2023_00098189,2023-10-14,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Vivo,29053.04,1,0.0,UPI,True,Navratri Dussehra,10,2023,4,4.27529669,Delivered
TXN_2023_00048801,2023-06-24,Kerala,Kochi,electronics,Smartphones,Vivo,43604.73,3,58.84,COD,True,Back to School,6,2023,2,4.5,Delivered
TXN_2022_00094049,2022-10-24,Tamil Nadu,Coimbatore,electronics,Smartphones,Oppo,16118.6,1,37.24,UPI,True,Diwali Sale,10,2022,4,4.0,Delivered
TXN_2023_00116108,2023-12-24,Karnataka,Bengaluru,electronics,Smartphones,Oppo,21985.94,1,6.39,Net Banking,True,Christmas,12,2023,4,4.340115371,Delivered
TXN_2025_00034871,2025-06-05,Karnataka,Bengaluru,electronics,Smartphones,Oppo,13736.17,1,23.66,BNPL,True,No Festival,6,2025,2,4.340115371,Delivered
TXN_2021_00037522,2021-04-24,Kerala,Kochi,electronics,Smartphones,Oppo,14430.67,1,28.17,Debit Card,True,Ramadan,4,2021,2,4.27529669,Delivered
TXN_2024_00040418,2024-05-29,Kerala,Kochi,electronics,Smartphones,Oppo,22531.36,1,0.0,Credit Card,True,No Festival,5,2024,2,4.27529669,Returned
TXN_2021_00107381,2021-10-24,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Oppo,34272.75,2,61.29,UPI,True,Diwali Sale,10,2021,4,4.5,Delivered
TXN_2022_00001837,2022-01-14,Tamil Nadu,Chennai,electronics,Smartphones,Oppo,21295.29,1,0.0,UPI,True,Pongal,1,2022,1,4.340115371,Cancelled
TXN_2025_00029131,2025-05-16,Tamil Nadu,Chennai,electronics,Smartphones,Oppo,22415.92,1,0.0,COD,True,No Festival,5,2025,2,5.0,Delivered
TXN_2022_00123196,2022-12-23,Tamil Nadu,Coimbatore,electronics,Smartphones,Oppo,21203.53,1,16.3,UPI,True,Christmas,12,2022,4,4.27529669,Delivered
TXN_2022_00097181,2022-10-19,Karnataka,Bengaluru,electronics,Smartphones,Oppo,14969.51,1,40.91,Credit Card,True,Diwali Sale,10,2022,4,4.5,Delivered
TXN_2023_00035007,2023-04-13,Tamil Nadu,Coimbatore,electronics,Smartphones,Oppo,24987.66,1,11.39,UPI,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2023,2,4.5,Delivered
TXN_2024_00044539,2024-05-16,Telangana,Hyderabad,electronics,Smartphones,Oppo,22128.24,1,0.0,UPI,True,No Festival,5,2024,2,4.0,Returned
TXN_2024_00050928,2024-06-10,Karnataka,Bengaluru,electronics,Smartphones,Oppo,15149.11,1,24.37,COD,True,No Festival,6,2024,2,4.0,Delivered
TXN_2023_00053539,2023-06-24,Karnataka,Bengaluru,electronics,Smartphones,Oppo,6948.11,1,69.08,Net Banking,True,Back to School,6,2023,2,4.340115371,Delivered
TXN_2023_00028162,2023-03-16,Kerala,Kochi,electronics,Smartphones,Oppo,16988.48,1,24.4,Net Banking,True,Ugadi + Ramadan,3,2023,1,4.27529669,Delivered
TXN_2024_00041592,2024-05-06,Karnataka,Bengaluru,electronics,Smartphones,Oppo,12861.12,1,35.79,Credit Card,True,Summer Sale,5,2024,2,3.5,Delivered
TXN_2022_00082254,2022-09-13,Tamil Nadu,Chennai,electronics,Smartphones,Apple,184096.76,1,0.0,Credit Card,True,No Festival,9,2022,3,4.340115371,Delivered
TXN_2024_00087460,2024-10-18,Karnataka,Bengaluru,electronics,Smartphones,Apple,93003.32,1,40.13,UPI,True,Diwali Sale,10,2024,4,4.0,Delivered
TXN_2025_00047502,2025-09-04,Karnataka,Bengaluru,electronics,Smartphones,Apple,135766.06,1,0.0,UPI,True,Onam,9,2025,3,5.0,Delivered
TXN_2021_00097557,2021-10-14,Tamil Nadu,Chennai,electronics,Smartphones,Apple,159075.13,1,0.0,Debit Card,True,Navratri Dussehra,10,2021,4,4.340115371,Delivered
TXN_2022_00004453,2022-01-29,Tamil Nadu,Chennai,electronics,Smartphones,Apple,95305.38,1,24.22,UPI,True,No Festival,1,2022,1,5.0,Returned
TXN_2025_00044595,2025-08-30,Telangana,Hyderabad,electronics,Smartphones,Apple,185494.48,2,0.0,BNPL,True,Onam,8,2025,3,4.5,Delivered
TXN_2023_00107785,2023-11-10,Telangana,Hyderabad,electronics,Smartphones,Apple,117030.06,1,0.0,UPI,True,Diwali,11,2023,4,4.340115371,Delivered
TXN_2023_00092569,2023-10-21,Tamil Nadu,Chennai,electronics,Smartphones,Apple,179604.93,2,23.27,UPI,True,Diwali Sale + Navratri Dussehra,10,2023,4,5.0,Delivered
TXN_2023_00093932,2023-10-23,Tamil Nadu,Coimbatore,electronics,Smartphones,Apple,94057.41,1,19.62,UPI,True,Diwali Sale + Navratri Dussehra,10,2023,4,4.5,Delivered
TXN_2022_00057498,2022-06-20,Karnataka,Bengaluru,electronics,Smartphones,Apple,68533.02,1,45.5,Net Banking,True,Back to School,6,2022,2,5.0,Delivered
TXN_2022_00049622,2022-05-02,Tamil Nadu,Chennai,electronics,Smartphones,Apple,83074.97,1,33.94,Debit Card,True,Summer Sale,5,2022,2,4.0,Delivered
TXN_2022_00017190,2022-02-18,Karnataka,Bengaluru,electronics,Smartphones,Apple,125751.93,1,0.0,UPI,True,No Festival,2,2022,1,4.340115371,Returned
TXN_2024_00066473,2024-08-09,Karnataka,Bengaluru,electronics,Smartphones,Apple,106378.84,1,27.37,UPI,True,Varalakshmi Vratam,8,2024,3,5.0,Delivered
TXN_2021_00009518,2021-01-23,Karnataka,Bengaluru,electronics,Smartphones,Apple,80121.22,1,63.51,UPI,True,Republic Day Sale,1,2021,1,4.5,Cancelled
TXN_2022_00002764,2022-01-13,Karnataka,Bengaluru,electronics,Smartphones,Apple,208602.38,1,0.0,UPI,True,Pongal,1,2022,1,4.340115371,Delivered
TXN_2024_00089618,2024-10-17,Karnataka,Bengaluru,electronics,Smartphones,Apple,89411.53,1,49.2,UPI,True,Diwali Sale,10,2024,4,4.340115371,Delivered
TXN_2025_00006940,2025-02-09,Tamil Nadu,Chennai,electronics,Smartphones,Apple,88124.28,1,0.0,COD,True,Ramadan,2,2025,1,5.0,Delivered
